,year,race,age,gender,city,state,outcome,age_range
26098,2011,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26099,2011,U,48,unknown,Kansas City,MO,Closed by arrest,35-54
26100,2011,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26101,2011,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26102,2011,U,31,unknown,Kansas City,MO,Open/No arrest,26-34
26103,2011,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26104,2011,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26105,2011,U,15,unknown,Kansas City,MO,Closed by arrest,0-18
26106,2011,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26107,2011,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26108,2011,U,17,unknown,Kansas City,MO,Closed by arrest,0-18
26109,2011,U,17,unknown,Kansas City,MO,Closed by arrest,0-18
26110,2011,U,17,unknown,Kansas City,MO,Open/No arrest,0-18
26111,2011,U,51,unknown,Kansas City,MO,Closed by arrest,35-54
26112,2011,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26113,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26114,2011,U,39,unknown,Kansas City,MO,Open/No arrest,35-54
26115,2011,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26116,2011,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26117,2011,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26118,2011,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26119,2011,U,33,unknown,Kansas City,MO,Open/No arrest,26-34
26120,2011,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26121,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26122,2011,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26123,2011,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26124,2011,U,42,unknown,Kansas City,MO,Closed by arrest,35-54
26125,2011,U,16,unknown,Kansas City,MO,Closed by arrest,0-18
26126,2011,U,19,unknown,Kansas City,MO,Open/No arrest,19-25
26127,2011,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26128,2011,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26129,2011,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26130,2011,U,60,unknown,Kansas City,MO,Closed by arrest,55-64
26131,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26132,2011,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26133,2011,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26134,2011,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26135,2011,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26136,2011,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26137,2011,U,29,unknown,Kansas City,MO,Open/No arrest,26-34
26138,2011,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26139,2011,U,11,unknown,Kansas City,MO,Closed by arrest,0-18
26140,2011,U,33,unknown,Kansas City,MO,Open/No arrest,26-34
26141,2011,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26142,2011,U,33,unknown,Kansas City,MO,Open/No arrest,26-34
26143,2011,U,37,unknown,Kansas City,MO,Closed by arrest,35-54
26144,2011,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26145,2011,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26146,2011,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26147,2011,U,54,unknown,Kansas City,MO,Closed by arrest,35-54
26148,2011,U,35,unknown,Kansas City,MO,Closed by arrest,35-54
26149,2011,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26150,2011,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26151,2011,U,35,unknown,Kansas City,MO,Open/No arrest,35-54
26152,2011,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26153,2011,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26154,2011,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26155,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26156,2011,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26157,2011,U,29,unknown,Kansas City,MO,Open/No arrest,26-34
26158,2011,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26159,2011,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26160,2011,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26161,2011,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26162,2011,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26163,2011,U,23,unknown,Kansas City,MO,Open/No arrest,19-25
26164,2011,U,47,unknown,Kansas City,MO,Closed by arrest,35-54
26165,2011,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26166,2011,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26167,2011,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26168,2011,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26169,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26170,2011,U,37,unknown,Kansas City,MO,Closed by arrest,35-54
26171,2011,U,93,unknown,Kansas City,MO,Closed by arrest,65+
26172,2011,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26173,2011,U,18,unknown,Kansas City,MO,Open/No arrest,0-18
26174,2011,U,34,unknown,Kansas City,MO,Open/No arrest,26-34
26175,2011,U,42,unknown,Kansas City,MO,Closed by arrest,35-54
26176,2011,U,40,unknown,Kansas City,MO,Open/No arrest,35-54
26177,2011,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26178,2011,U,49,unknown,Kansas City,MO,Closed by arrest,35-54
26179,2011,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26180,2011,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26181,2011,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26182,2011,U,42,unknown,Kansas City,MO,Closed by arrest,35-54
26183,2011,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26184,2011,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26185,2011,U,43,unknown,Kansas City,MO,Closed by arrest,35-54
26186,2011,U,17,unknown,Kansas City,MO,Open/No arrest,0-18
26187,2011,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26188,2011,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26189,2011,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26190,2011,U,16,unknown,Kansas City,MO,Closed by arrest,0-18
26191,2011,U,39,unknown,Kansas City,MO,Closed by arrest,35-54
26192,2011,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26193,2011,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26194,2011,U,50,unknown,Kansas City,MO,Open/No arrest,35-54
26195,2011,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26196,2011,U,31,unknown,Kansas City,MO,Closed by arrest,26-34
26197,2011,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26198,2011,U,37,unknown,Kansas City,MO,Closed by arrest,35-54
26199,2011,U,56,unknown,Kansas City,MO,Closed by arrest,55-64
26200,2011,U,41,unknown,Kansas City,MO,Closed by arrest,35-54
26201,2012,U,54,unknown,Kansas City,MO,Closed by arrest,35-54
26202,2012,U,62,unknown,Kansas City,MO,Closed by arrest,55-64
26203,2012,U,41,unknown,Kansas City,MO,Closed by arrest,35-54
26204,2012,U,57,unknown,Kansas City,MO,Closed by arrest,55-64
26205,2012,U,33,unknown,Kansas City,MO,Open/No arrest,26-34
26206,2012,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26207,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26208,2012,U,31,unknown,Kansas City,MO,Closed by arrest,26-34
26209,2012,U,38,unknown,Kansas City,MO,Open/No arrest,35-54
26210,2012,U,46,unknown,Kansas City,MO,Closed by arrest,35-54
26211,2012,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26212,2012,U,28,unknown,Kansas City,MO,Open/No arrest,26-34
26213,2012,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26214,2012,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26215,2012,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26216,2012,U,51,unknown,Kansas City,MO,Closed by arrest,35-54
26217,2012,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26218,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26219,2012,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26220,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26221,2012,U,17,unknown,Kansas City,MO,Closed by arrest,0-18
26222,2012,U,31,unknown,Kansas City,MO,Open/No arrest,26-34
26223,2012,U,45,unknown,Kansas City,MO,Closed by arrest,35-54
26224,2012,U,18,unknown,Kansas City,MO,Open/No arrest,0-18
26225,2012,U,31,unknown,Kansas City,MO,Closed by arrest,26-34
26226,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26227,2012,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26228,2012,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26229,2012,U,29,unknown,Kansas City,MO,Open/No arrest,26-34
26230,2012,U,16,unknown,Kansas City,MO,Closed by arrest,0-18
26231,2012,U,52,unknown,Kansas City,MO,Closed by arrest,35-54
26232,2012,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26233,2012,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26234,2012,U,17,unknown,Kansas City,MO,Closed by arrest,0-18
26235,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26236,2012,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26237,2012,U,20,unknown,Kansas City,MO,Open/No arrest,19-25
26238,2012,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26239,2012,U,55,unknown,Kansas City,MO,Closed by arrest,55-64
26240,2012,U,47,unknown,Kansas City,MO,Open/No arrest,35-54
26241,2012,U,38,unknown,Kansas City,MO,Closed by arrest,35-54
26242,2012,U,23,unknown,Kansas City,MO,Open/No arrest,19-25
26243,2012,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26244,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26245,2012,U,19,unknown,Kansas City,MO,Open/No arrest,19-25
26246,2012,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26247,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26248,2012,U,16,unknown,Kansas City,MO,Closed by arrest,0-18
26249,2012,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26250,2012,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26251,2012,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26252,2012,U,41,unknown,Kansas City,MO,Open/No arrest,35-54
26253,2012,U,56,unknown,Kansas City,MO,Closed by arrest,55-64
26254,2012,U,56,unknown,Kansas City,MO,Closed by arrest,55-64
26255,2012,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26256,2012,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26257,2012,U,46,unknown,Kansas City,MO,Closed by arrest,35-54
26258,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26259,2012,U,28,unknown,Kansas City,MO,Open/No arrest,26-34
26260,2012,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26261,2012,U,17,unknown,Kansas City,MO,Open/No arrest,0-18
26262,2012,U,1,unknown,Kansas City,MO,Closed by arrest,0-18
26263,2012,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26264,2012,U,23,unknown,Kansas City,MO,Open/No arrest,19-25
26265,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26266,2012,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26267,2012,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26268,2012,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26269,2012,U,52,unknown,Kansas City,MO,Closed by arrest,35-54
26270,2012,U,19,unknown,Kansas City,MO,Open/No arrest,19-25
26271,2012,U,18,unknown,Kansas City,MO,Closed by arrest,0-18
26272,2012,U,36,unknown,Kansas City,MO,Open/No arrest,35-54
26273,2012,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26274,2012,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26275,2012,U,20,unknown,Kansas City,MO,Open/No arrest,19-25
26276,2012,U,38,unknown,Kansas City,MO,Closed by arrest,35-54
26277,2012,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26278,2012,U,23,unknown,Kansas City,MO,Open/No arrest,19-25
26279,2012,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26280,2012,U,50,unknown,Kansas City,MO,Closed without arrest,35-54
26281,2012,U,44,unknown,Kansas City,MO,Closed by arrest,35-54
26282,2012,U,26,unknown,Kansas City,MO,Closed by arrest,26-34
26283,2012,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26284,2012,U,26,unknown,Kansas City,MO,Closed by arrest,26-34
26285,2012,U,25,unknown,Kansas City,MO,Open/No arrest,19-25
26286,2012,U,19,unknown,Kansas City,MO,Open/No arrest,19-25
26287,2012,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26288,2012,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26289,2012,U,36,unknown,Kansas City,MO,Closed by arrest,35-54
26290,2012,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26291,2012,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26292,2012,U,53,unknown,Kansas City,MO,Closed by arrest,35-54
26293,2012,U,31,unknown,Kansas City,MO,Closed by arrest,26-34
26294,2012,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26295,2012,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26296,2012,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26297,2012,U,49,unknown,Kansas City,MO,Closed by arrest,35-54
26298,2012,U,51,unknown,Kansas City,MO,Open/No arrest,35-54
26299,2012,U,4,unknown,Kansas City,MO,Closed by arrest,0-18
26300,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26301,2012,U,34,unknown,Kansas City,MO,Open/No arrest,26-34
26302,2012,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26303,2012,U,20,unknown,Kansas City,MO,Open/No arrest,19-25
26304,2012,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26305,2012,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
26306,2014,U,88,unknown,Kansas City,MO,Closed by arrest,65+
26307,2013,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26308,2013,U,28,unknown,Kansas City,MO,Closed by arrest,26-34
26309,2013,U,44,unknown,Kansas City,MO,Open/No arrest,35-54
26310,2013,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26311,2013,U,4,unknown,Kansas City,MO,Closed by arrest,0-18
26312,2013,U,45,unknown,Kansas City,MO,Open/No arrest,35-54
26313,2013,U,95,unknown,Kansas City,MO,Closed by arrest,65+
26314,2013,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26315,2013,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26316,2013,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26317,2013,U,40,unknown,Kansas City,MO,Open/No arrest,35-54
26318,2013,U,40,unknown,Kansas City,MO,Open/No arrest,35-54
26319,2013,U,53,unknown,Kansas City,MO,Open/No arrest,35-54
26320,2013,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26321,2013,U,28,unknown,Kansas City,MO,Open/No arrest,26-34
26322,2013,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26323,2013,U,47,unknown,Kansas City,MO,Closed by arrest,35-54
26324,2013,U,44,unknown,Kansas City,MO,Closed by arrest,35-54
26325,2013,U,38,unknown,Kansas City,MO,Open/No arrest,35-54
26326,2013,U,70,unknown,Kansas City,MO,Closed by arrest,65+
26327,2013,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26328,2013,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26329,2013,U,35,unknown,Kansas City,MO,Closed by arrest,35-54
26330,2013,U,47,unknown,Kansas City,MO,Open/No arrest,35-54
26331,2013,U,28,unknown,Kansas City,MO,Open/No arrest,26-34
26332,2013,U,75,unknown,Kansas City,MO,Closed by arrest,65+
26333,2013,U,14,unknown,Kansas City,MO,Closed by arrest,0-18
26334,2013,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26335,2013,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26336,2013,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26337,2013,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26338,2013,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26339,2013,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26340,2013,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26341,2013,U,46,unknown,Kansas City,MO,Closed by arrest,35-54
26342,2013,U,47,unknown,Kansas City,MO,Open/No arrest,35-54
26343,2013,U,36,unknown,Kansas City,MO,Open/No arrest,35-54
26344,2013,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26345,2013,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26346,2013,U,57,unknown,Kansas City,MO,Open/No arrest,55-64
26347,2013,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26348,2013,U,42,unknown,Kansas City,MO,Closed by arrest,35-54
26349,2013,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26350,2013,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26351,2013,U,36,unknown,Kansas City,MO,Closed by arrest,35-54
26352,2013,U,58,unknown,Kansas City,MO,Closed by arrest,55-64
26353,2013,U,57,unknown,Kansas City,MO,Closed by arrest,55-64
26354,2013,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26355,2013,U,29,unknown,Kansas City,MO,Open/No arrest,26-34
26356,2013,U,25,unknown,Kansas City,MO,Open/No arrest,19-25
26357,2013,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26358,2013,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26359,2013,U,23,unknown,Kansas City,MO,Open/No arrest,19-25
26360,2013,U,38,unknown,Kansas City,MO,Closed by arrest,35-54
26361,2013,U,34,unknown,Kansas City,MO,Open/No arrest,26-34
26362,2013,U,78,unknown,Kansas City,MO,Closed by arrest,65+
26363,2013,U,35,unknown,Kansas City,MO,Open/No arrest,35-54
26364,2013,U,52,unknown,Kansas City,MO,Open/No arrest,35-54
26365,2013,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26366,2013,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26367,2013,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26368,2013,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26369,2013,U,35,unknown,Kansas City,MO,Open/No arrest,35-54
26370,2013,U,45,unknown,Kansas City,MO,Open/No arrest,35-54
26371,2013,U,28,unknown,Kansas City,MO,Open/No arrest,26-34
26372,2013,U,3,unknown,Kansas City,MO,Open/No arrest,0-18
26373,2013,U,29,unknown,Kansas City,MO,Open/No arrest,26-34
26374,2013,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26375,2013,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26376,2013,U,36,unknown,Kansas City,MO,Closed by arrest,35-54
26377,2013,U,24,unknown,Kansas City,MO,Open/No arrest,19-25
26378,2013,U,49,unknown,Kansas City,MO,Closed by arrest,35-54
26379,2013,U,17,unknown,Kansas City,MO,Open/No arrest,0-18
26380,2013,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26381,2013,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26382,2013,U,54,unknown,Kansas City,MO,Closed by arrest,35-54
26383,2013,U,30,unknown,Kansas City,MO,Closed by arrest,26-34
26384,2013,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26385,2013,U,23,unknown,Kansas City,MO,Closed by arrest,19-25
26386,2013,U,42,unknown,Kansas City,MO,Closed by arrest,35-54
26387,2013,U,35,unknown,Kansas City,MO,Closed by arrest,35-54
26388,2013,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26389,2013,U,37,unknown,Kansas City,MO,Closed by arrest,35-54
26390,2013,U,59,unknown,Kansas City,MO,Closed by arrest,55-64
26391,2013,U,34,unknown,Kansas City,MO,Open/No arrest,26-34
26392,2013,U,29,unknown,Kansas City,MO,Closed by arrest,26-34
26393,2013,U,19,unknown,Kansas City,MO,Open/No arrest,19-25
26394,2013,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26395,2013,U,39,unknown,Kansas City,MO,Open/No arrest,35-54
26396,2013,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26397,2013,U,22,unknown,Kansas City,MO,Closed by arrest,19-25
26398,2013,U,30,unknown,Kansas City,MO,Open/No arrest,26-34
26399,2013,U,27,unknown,Kansas City,MO,Closed by arrest,26-34
26400,2013,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26401,2013,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26402,2013,U,50,unknown,Kansas City,MO,Closed by arrest,35-54
26403,2013,U,25,unknown,Kansas City,MO,Closed by arrest,19-25
26404,2013,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26405,2013,U,26,unknown,Kansas City,MO,Open/No arrest,26-34
26406,2013,U,48,unknown,Kansas City,MO,Closed by arrest,35-54
26407,2014,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26408,2014,U,58,unknown,Kansas City,MO,Closed by arrest,55-64
26409,2014,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26410,2014,U,21,unknown,Kansas City,MO,Open/No arrest,19-25
26411,2014,U,33,unknown,Kansas City,MO,Closed by arrest,26-34
26412,2014,U,21,unknown,Kansas City,MO,Closed by arrest,19-25
26413,2014,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26414,2014,U,41,unknown,Kansas City,MO,Closed by arrest,35-54
26415,2014,U,49,unknown,Kansas City,MO,Closed by arrest,35-54
26416,2014,U,24,unknown,Kansas City,MO,Closed by arrest,19-25
26417,2014,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26418,2014,U,19,unknown,Kansas City,MO,Closed by arrest,19-25
26419,2014,U,75,unknown,Kansas City,MO,Closed by arrest,65+
26420,2014,U,27,unknown,Kansas City,MO,Open/No arrest,26-34
26421,2014,U,32,unknown,Kansas City,MO,Open/No arrest,26-34
26422,2014,U,20,unknown,Kansas City,MO,Open/No arrest,19-25
26423,2014,U,38,unknown,Kansas City,MO,Closed by arrest,35-54
26424,2014,U,34,unknown,Kansas City,MO,Closed by arrest,26-34
26425,2014,U,40,unknown,Kansas City,MO,Closed by arrest,35-54
26426,2014,U,31,unknown,Kansas City,MO,Closed by arrest,26-34
26427,2014,U,22,unknown,Kansas City,MO,Open/No arrest,19-25
26428,2014,U,38,unknown,Kansas City,MO,Closed without arrest,35-54
26429,2014,U,42,unknown,Kansas City,MO,Open/No arrest,35-54
26430,2014,U,24,unknown,Kansas City,MO,Closed without arrest,19-25
26431,2014,U,55,unknown,Kansas City,MO,Closed by arrest,55-64
26432,2014,U,70,unknown,Kansas City,MO,Closed by arrest,65+
26433,2014,U,41,unknown,Kansas City,MO,Closed without arrest,35-54
26434,2014,U,20,unknown,Kansas City,MO,Closed by arrest,19-25
