id,armed_with,city,county,state,age,gender,race,body_camera,age_range,year
5526,gun,Baltimore,,MD,33.0,male,W,False,26-34,2020
5528,knife,Dickinson,,ND,25.0,male,N,False,19-25,2020
5538,undetermined,Bossier City,,LA,42.0,male,W,True,35-54,2020
5546,gun,Salt Lake City,,UT,41.0,male,W,False,35-54,2020
5549,gun,Amarillo,,TX,19.0,male,H,False,19-25,2020
5550,gun,Sparks,,NV,37.0,male,H,False,35-54,2020
5535,gun,Silverton,,OR,21.0,male,H,True,19-25,2020
5539,gun,Commerce City,,CO,63.0,male,W,False,55-64,2020
5547,knife,Rialto,,CA,,male,H,False,Unknown,2020
5548,gun,Polkton,,NC,58.0,male,W,False,55-64,2020
5536,gun,Anchorage,,AK,16.0,male,A,False,0-18,2020
5532,vehicle,Newbury,,MA,31.0,male,W,False,26-34,2020
5533,gun,Long Beach,,CA,33.0,male,B,False,26-34,2020
5545,gun,Poinciana,,FL,40.0,male,H,False,35-54,2020
5575,gun,Harrison County,,IN,34.0,male,W,False,26-34,2020
5534,gun,Greeneville,,TN,29.0,male,W,False,26-34,2020
5560,gun,Pinetop,,AZ,27.0,male,N,False,26-34,2020
5531,gun,Orlando,,FL,23.0,male,B,False,19-25,2020
5542,gun,Red Bluff,,CA,38.0,male,H,False,35-54,2020
5556,gun,Columbus,,OH,17.0,male,B,False,0-18,2020
5557,gun,DeKalb County,,GA,75.0,male,W,False,65+,2020
5554,gun,Lake Lanier,,GA,26.0,male,,False,26-34,2020
5555,knife,Arvada,,CO,40.0,male,H,False,35-54,2020
5558,gun,Old Mines,,MO,,male,,False,Unknown,2020
5559,unarmed,Phoenix,,AZ,30.0,female,,False,26-34,2020
5553,gun,Deming,,NM,36.0,male,H,False,35-54,2020
5551,gun,Jamestown,,NC,83.0,male,,False,65+,2020
5552,gun,Milwaukee,,WI,27.0,male,W,False,26-34,2020
5574,gun,Arnold,,NE,28.0,male,W,False,26-34,2020
5576,unarmed,Floresville,,TX,20.0,male,W,False,19-25,2020
5573,gun,Tuscumbia,,AL,38.0,male,B,False,35-54,2020
5589,gun,Shreveport,,LA,39.0,male,B,False,35-54,2020
5590,vehicle,New York,,NY,19.0,male,B,False,19-25,2020
5591,knife,Pocatello,,ID,23.0,male,W,True,19-25,2020
5592,gun,Georgetown,,TX,16.0,male,W,False,0-18,2020
5602,replica,Brea,,CA,23.0,male,W,False,19-25,2020
5603,gun,Dalzell,,SC,56.0,male,W,False,55-64,2020
5588,undetermined,Kansas City,,MO,35.0,male,,False,35-54,2020
5593,vehicle,Bradenton,,FL,30.0,male,B,False,26-34,2020
5595,gun,Greeley,,CO,30.0,male,H,False,26-34,2020
5596,gun,Tahlequah,,OK,30.0,male,W,False,26-34,2020
5597,knife,Sylvania Township,,OH,54.0,male,,False,35-54,2020
5604,unarmed,Garden Grove,,CA,,male,,True,Unknown,2020
5578,gun,Lakeville,,MN,36.0,male,W,False,35-54,2020
5579,knife,Clarkdale,,AZ,33.0,male,W,False,26-34,2020
5594,gun,Jacksonville,,FL,39.0,male,H,False,35-54,2020
5586,gun,Moses Lake,,WA,22.0,male,H,False,19-25,2020
5580,gun,Milwaukee,,WI,49.0,male,B,False,35-54,2020
5585,gun,San Antonio,,TX,45.0,male,H,False,35-54,2020
5587,knife,Henderson,,NV,45.0,male,W,True,35-54,2020
5577,gun,Pueblo,,CO,30.0,male,W,False,26-34,2020
5581,gun,Santa Clarita,,CA,30.0,male,H,False,26-34,2020
5582,gun,Santa Ana,,CA,21.0,male,,False,19-25,2020
5583,gun,Cloverleaf,,TX,,male,,False,Unknown,2020
5584,gun,Mocksville,,NC,31.0,male,W,False,26-34,2020
5600,replica,Keithville,,LA,34.0,male,W,False,26-34,2020
5601,replica,Sherman,,TX,73.0,male,W,False,65+,2020
5598,knife,Miami-Dade,,FL,49.0,male,H,False,35-54,2020
5607,gun,Riverside,,WA,39.0,male,W,False,35-54,2020
5605,unarmed,Manila,,AR,37.0,male,W,False,35-54,2020
5612,gun,Fayetteville,,NC,73.0,male,,False,65+,2020
5606,gun,Ariton,,AL,,male,W,False,Unknown,2020
5613,knife,Henrico,,VA,31.0,male,O,False,26-34,2020
5656,gun,Pittsburgh,,PA,25.0,male,B,False,19-25,2020
5616,gun,Tucson,,AZ,41.0,male,,False,35-54,2020
5619,gun,Fairfield,,OH,24.0,male,B,False,19-25,2020
5620,unarmed,Fort Lauderdale,,FL,27.0,male,B,False,26-34,2020
5621,knife,Tulsa,,OK,,male,W,False,Unknown,2020
5657,unarmed,Edison,,CA,32.0,male,W,False,26-34,2020
5610,knife,Stroudsburg,,PA,33.0,male,,False,26-34,2020
5618,vehicle,Harrison Township,,OH,43.0,male,W,False,35-54,2020
5608,gun,Montgomery,,AL,65.0,male,,False,65+,2020
5609,gun,Apache Junction,,AZ,84.0,male,W,False,65+,2020
5614,knife,Torrance,,CA,29.0,female,H,False,26-34,2020
5615,unarmed,Humble,,TX,31.0,male,W,False,26-34,2020
5617,gun,Backus,,MN,57.0,male,W,False,55-64,2020
5623,unarmed,Wasilla,,AK,37.0,male,W,False,35-54,2020
5622,gun,Dinuba,,CA,29.0,female,W,False,26-34,2020
5633,knife,Elmendorf,,TX,47.0,male,H,False,35-54,2020
5659,unarmed,Bell Gardens,,CA,44.0,male,H,False,35-54,2020
5660,gun,Elkton,,FL,38.0,male,W,False,35-54,2020
5661,gun,Anchor Point,,AK,32.0,female,W,False,26-34,2020
5662,gun,Potomac,,MD,21.0,male,W,True,19-25,2020
5663,unarmed,Kansas City,,MO,47.0,male,B,False,35-54,2020
5626,unarmed,Louisville,,KY,26.0,female,B,False,26-34,2020
5628,unarmed,Claremore,,OK,30.0,male,H,False,26-34,2020
5635,gun,New Kensington,,PA,62.0,male,W,False,55-64,2020
5654,replica,Chandler,,AZ,41.0,male,H,False,35-54,2020
5664,gun,Garland,,TX,50.0,male,A,False,35-54,2020
5665,knife,Mufreesboro,,TN,,male,W,False,Unknown,2020
5627,vehicle,Cocoa,,FL,48.0,male,,False,35-54,2020
5629,gun,Taos,,NM,31.0,male,H,False,26-34,2020
5630,gun,Louisville,,KY,30.0,male,W,True,26-34,2020
5631,blunt_object,Springfield,,OR,32.0,male,W,False,26-34,2020
5632,gun,Lodi,,CA,30.0,male,,False,26-34,2020
5634,gun,Pueblo,,CO,20.0,male,W,False,19-25,2020
5624,gun,High Point,,NC,38.0,male,W,False,35-54,2020
5625,knife,Long Beach,,CA,25.0,female,H,False,19-25,2020
5640,gun,Lewistown,,MT,47.0,male,W,False,35-54,2020
5666,gun,Chase City,,VA,19.0,male,W,False,19-25,2020
5636,gun,Webster City,,IA,35.0,male,B,False,35-54,2020
5637,knife,San Antonio,,TX,58.0,male,H,False,55-64,2020
5638,gun,Miami,,FL,,male,,False,Unknown,2020
5639,gun,Mecklenburg,,VA,18.0,male,W,False,0-18,2020
5655,undetermined,Tucson,,AZ,55.0,male,,False,55-64,2020
5709,vehicle,Myerstown,,PA,42.0,female,W,False,35-54,2020
5711,gun,Atlanta,,GA,39.0,male,B,False,35-54,2020
5651,gun,Iota,,LA,61.0,male,B,False,55-64,2020
5652,knife,Abilene,,TX,28.0,male,B,False,26-34,2020
5653,gun,Orchard Mesa,,CO,51.0,male,W,False,35-54,2020
5643,vehicle,Wheeling,,MO,33.0,male,W,False,26-34,2020
5650,knife,Port Jervis,,NY,47.0,male,W,False,35-54,2020
5646,gun,Franklin County,,TN,39.0,male,W,False,35-54,2020
5647,unarmed,Tallahassee,,FL,31.0,male,B,False,26-34,2020
5648,gun,Cuthbert,,GA,18.0,male,B,False,0-18,2020
5649,gun,Virginia Beach,,VA,23.0,male,B,False,19-25,2020
5644,blunt_object,Mojave,,CA,30.0,male,,False,26-34,2020
5645,unarmed,Taylorsville,,UT,28.0,male,,False,26-34,2020
5641,replica,Sacramento,,CA,55.0,male,B,True,55-64,2020
5642,blunt_object,San Antonio,,TX,46.0,male,H,False,35-54,2020
5683,gun,Mojave,,CA,50.0,male,W,False,35-54,2020
5684,gun,Schenectady,,NY,34.0,male,W,False,26-34,2020
5685,vehicle,Shelton,,WA,32.0,female,W,False,26-34,2020
5686,gun,WInston Salem,,NC,45.0,male,W,False,35-54,2020
5687,gun,El Paso,,TX,31.0,male,H,False,26-34,2020
5688,gun,Pahrump,,NV,19.0,male,W,True,19-25,2020
5689,knife,London,,AR,53.0,male,W,False,35-54,2020
5717,gun,Ormond Beach,,FL,55.0,female,W,False,55-64,2020
5719,unarmed,Linwood,,NC,32.0,male,W,False,26-34,2020
5692,gun,Buchanan,,VA,46.0,male,W,False,35-54,2020
5693,gun,Newburgh,,NY,26.0,male,B,True,26-34,2020
5694,gun,Lehigh Acres,,FL,,male,,False,Unknown,2020
5721,gun,Salem,,OR,51.0,male,,False,35-54,2020
5695,gun,Gray,,KY,49.0,male,,False,35-54,2020
5696,gun,Caldwell,,ID,46.0,male,W,False,35-54,2020
5697,gun,Phoenix,,AZ,22.0,male,W,False,19-25,2020
5698,gun,Baltimore,,MD,38.0,male,B,True,35-54,2020
5699,gun,Louisville,,KY,44.0,male,W,True,35-54,2020
5700,knife,Pomona,,CA,37.0,male,H,False,35-54,2020
5701,blunt_object,Albuquerque,,NM,52.0,male,H,False,35-54,2020
5702,gun,Asheville,,NC,29.0,male,W,False,26-34,2020
5703,vehicle;gun,Hinton,,VA,29.0,male,,False,26-34,2020
5705,knife,Burkesville,,KY,,male,,False,Unknown,2020
5704,gun;vehicle,Columbus,,MS,19.0,male,W,False,19-25,2020
5706,gun,Ouachita Parish,,LA,66.0,male,B,False,65+,2020
5707,knife,Lincoln CIty,,OR,40.0,male,W,False,35-54,2020
5710,other,Mesa,,AZ,30.0,male,H,False,26-34,2020
5712,gun,Irving,,TX,69.0,male,W,False,65+,2020
5713,unarmed,Manchester,,CT,27.0,male,H,False,26-34,2020
5714,knife,Nutter Fort,,WV,26.0,male,W,False,26-34,2020
5715,gun,Hialeah,,FL,59.0,male,,False,55-64,2020
5716,unknown,Manchester,,NH,62.0,male,W,False,55-64,2020
5718,knife,Ada,,OK,,male,W,False,Unknown,2020
5722,blunt_object,Milford,,MA,39.0,male,W,False,35-54,2020
5723,gun,Melbourne,,FL,67.0,male,W,False,65+,2020
5724,gun,Florence,,AL,54.0,male,W,False,35-54,2020
5725,vehicle,North Miami Beach,,FL,29.0,male,H,False,26-34,2020
5726,vehicle;gun,Eatonville,,WA,37.0,male,,False,35-54,2020
5727,knife,Knoxville,,TN,33.0,male,B,False,26-34,2020
5728,knife,El Mirage,,AZ,31.0,male,W,False,26-34,2020
5729,vehicle,Clinton,,IA,38.0,male,W,True,35-54,2020
5730,gun,Caddo Parish,,LA,28.0,male,W,False,26-34,2020
5731,gun,Refugio,,TX,45.0,male,B,False,35-54,2020
5732,gun,Salisbury,,MD,59.0,male,W,False,55-64,2020
5733,gun,Columbia,,SC,17.0,male,B,False,0-18,2020
5734,gun,Colonial Heights,,VA,19.0,male,B,False,19-25,2020
5735,other,Winchester,,TN,36.0,male,W,False,35-54,2020
5736,unarmed,Brandon,,CO,39.0,male,W,False,35-54,2020
5737,gun,Klamath Falls,,OR,,male,W,False,Unknown,2020
5738,unarmed,Philadelphia,,PA,33.0,male,W,False,26-34,2020
5682,knife,Ritzville,,WA,48.0,male,,False,35-54,2020
5739,gun,Pottstown,,PA,31.0,male,B,False,26-34,2020
5740,knife,Jacksonville,,FL,29.0,female,W,True,26-34,2020
5741,gun,West Terre Haute,,IN,51.0,male,W,False,35-54,2020
5742,gun,Clackamas County,,OR,54.0,male,W,False,35-54,2020
5743,knife,Daly City,,CA,35.0,male,W,False,35-54,2020
5745,gun,Pompano Beach,,FL,56.0,male,H,False,55-64,2020
5676,knife,Jackson,,MS,,male,,False,Unknown,2020
5746,gun,Lamont,,CA,36.0,male,H,False,35-54,2020
5681,gun,Old Town,,ME,31.0,male,W,False,26-34,2020
5677,gun,Hubert,,NC,33.0,male,,False,26-34,2020
5678,gun,Blair,,NE,39.0,male,W,False,35-54,2020
5679,gun,Waukesha,,WI,58.0,male,W,False,55-64,2020
5748,gun,Augusta,,GA,39.0,male,B,False,35-54,2020
5670,vehicle;gun,Richmond,,CA,24.0,male,H,True,19-25,2020
5674,vehicle,Philipsburg,,MT,48.0,male,W,False,35-54,2020
5747,gun,Jefferson City,,MO,28.0,male,,False,26-34,2020
5749,vehicle,Lubbock,,TX,31.0,male,B,False,26-34,2020
5675,gun,Daphne,,AL,,male,B,False,Unknown,2020
5750,knife,Anderson,,SC,43.0,male,W,False,35-54,2020
5671,blunt_object,San Leandro,,CA,33.0,male,B,False,26-34,2020
5672,gun,Raytown,,MO,37.0,male,B,False,35-54,2020
5673,gun,Mankato,,MN,24.0,male,W,False,19-25,2020
5669,gun,Henderson,,NV,40.0,male,W,True,35-54,2020
5761,gun,Colorado Springs,,CO,28.0,male,B,False,26-34,2020
5756,gun,Las Vegas,,NV,24.0,male,B,True,19-25,2020
5775,other,Houston,,TX,27.0,male,H,True,26-34,2020
5759,gun,Florence,,SC,40.0,male,B,False,35-54,2020
5760,gun,Springfield,,CO,31.0,male,,False,26-34,2020
5763,knife,Los Angeles,,CA,38.0,male,H,False,35-54,2020
5917,replica,Houston,,TX,35.0,male,B,False,35-54,2020
5758,gun,Paterson,,NJ,42.0,male,W,False,35-54,2020
5862,unarmed,North Las Vegas,,NV,34.0,male,B,False,26-34,2020
5751,unarmed,Austin,,TX,42.0,male,H,True,35-54,2020
5752,gun,Lenoir,,NC,28.0,male,,True,26-34,2020
5753,gun,Napa,,CA,24.0,male,W,False,19-25,2020
5754,gun,Denton,,TX,53.0,male,B,False,35-54,2020
5755,gun,Adel,,GA,67.0,male,B,False,65+,2020
5767,gun,Hiram,,ME,59.0,male,W,False,55-64,2020
5768,gun,Hogansville,,GA,61.0,male,W,False,55-64,2020
5765,vehicle,Wayne,,NJ,48.0,male,,False,35-54,2020
5766,gun,La Plata,,MD,26.0,male,A,False,26-34,2020
6170,gun,Houston,,TX,28.0,male,H,False,26-34,2020
6518,gun,Fort Valley,,GA,33.0,male,W,False,26-34,2020
5786,knife,Vancouver,,WA,50.0,male,W,False,35-54,2020
5788,gun,Buckeye,,AZ,32.0,male,W,False,26-34,2020
5950,gun;vehicle,Tampa,,FL,26.0,male,B,False,26-34,2020
5784,gun,Las Vegas,,NV,38.0,male,H,False,35-54,2020
5785,vehicle,Madera County,,CA,29.0,male,W,False,26-34,2020
5787,gun,Jeffersonville,,IN,27.0,male,B,False,26-34,2020
5782,gun,Los Angeles,,CA,28.0,male,H,False,26-34,2020
5783,gun,Martin County,,KY,43.0,male,W,False,35-54,2020
5776,gun,Denver,,CO,21.0,male,B,True,19-25,2020
5777,unarmed,San Diego,,CA,36.0,male,W,False,35-54,2020
5778,unarmed,Seattle,,WA,24.0,male,B,True,19-25,2020
5779,knife,Hialeah,,FL,,male,,False,Unknown,2020
5780,gun,Little Rock,,AR,32.0,male,B,False,26-34,2020
5781,gun,Lakewood,,WA,26.0,male,B,False,26-34,2020
6169,knife,Portland,,IN,21.0,male,W,True,19-25,2020
5769,gun,Fort Lauderdale,,FL,54.0,male,W,False,35-54,2020
5770,gun,Caldwell County,,NC,44.0,male,W,True,35-54,2020
5771,gun,Oakland City,,IN,69.0,male,W,False,65+,2020
5772,gun,Jacksonville,,FL,45.0,male,W,False,35-54,2020
5773,knife,San Jose,,CA,26.0,male,H,True,26-34,2020
5774,gun,Boerne,,TX,43.0,male,W,False,35-54,2020
5871,gun,Overland Park,,KS,38.0,male,W,False,35-54,2020
5876,undetermined,Sterling,,CO,28.0,male,,False,26-34,2020
5813,knife,Monterey Park,,CA,36.0,male,H,False,35-54,2020
5814,gun,Muskogee,,OK,21.0,male,B,False,19-25,2020
5807,gun,Webster Groves,,MO,23.0,male,B,False,19-25,2020
5808,gun,Half Moon Bay,,CA,56.0,female,W,False,55-64,2020
5809,gun,Kansas City,,MO,33.0,male,W,False,26-34,2020
5810,knife,Las Vegas,,NV,40.0,male,W,True,35-54,2020
5811,other,San Antonio,,TX,20.0,male,H,False,19-25,2020
5812,knife,St. Cloud,,FL,21.0,male,B,False,19-25,2020
5790,gun,Indianapolis,,IN,21.0,male,B,True,19-25,2020
5802,knife,Renton,,WA,20.0,male,W,False,19-25,2020
5804,knife,Graham,,NC,47.0,male,W,False,35-54,2020
5805,gun,Commerce City,,CO,38.0,male,H,False,35-54,2020
5800,knife,Long Beach,,CA,31.0,male,H,False,26-34,2020
5803,gun,Jean,,NV,51.0,male,W,False,35-54,2020
5872,gun,Indianapolis,,IN,19.0,male,B,False,19-25,2020
5887,knife,Wasco,,CA,21.0,male,H,True,19-25,2020
5789,other,Houston,,TX,48.0,male,B,True,35-54,2020
5801,gun,Pasadena,,CA,47.0,male,A,False,35-54,2020
5791,gun,Green Bay,,WI,42.0,male,H,False,35-54,2020
5792,knife,Silver Spring,,MD,30.0,male,B,True,26-34,2020
5794,blunt_object,Claxton,,GA,47.0,male,B,False,35-54,2020
5796,gun,Idaho Springs,,CO,57.0,male,W,False,55-64,2020
5797,gun,Calypso,,NC,27.0,male,W,False,26-34,2020
5798,knife,Grand Junction,,CO,33.0,female,W,False,26-34,2020
5799,gun,Greenville,,SC,25.0,male,W,False,19-25,2020
5795,knife,Joshua Tree,,CA,50.0,male,W,False,35-54,2020
5793,blunt_object,Laguna Niguel,,CA,,male,,False,Unknown,2020
5818,gun,Deltona,,FL,37.0,male,W,True,35-54,2020
5835,gun,Raleigh,,NC,24.0,male,B,False,19-25,2020
5827,replica,Houston,,TX,30.0,male,B,False,26-34,2020
5831,knife,Union Township,,OH,49.0,male,W,False,35-54,2020
5834,gun,Los Angeles,,CA,26.0,male,H,True,26-34,2020
5890,gun,San Angelo,,TX,47.0,male,W,False,35-54,2020
5893,gun,Rapid City,,SD,30.0,male,,False,26-34,2020
5830,gun,San Leandro,,CA,42.0,male,A,False,35-54,2020
5832,vehicle,Pueblo,,CO,31.0,male,W,False,26-34,2020
5833,gun,Oxford,,MS,33.0,male,W,False,26-34,2020
5823,gun,Essex,,MD,29.0,male,B,True,26-34,2020
5826,gun,Greenville,,GA,42.0,male,W,False,35-54,2020
5828,knife,Houston,,TX,38.0,male,B,True,35-54,2020
5822,gun,Pasco,,WA,25.0,male,H,False,19-25,2020
5825,gun,Germantown,,TN,49.0,male,,False,35-54,2020
5895,gun,East Baton Rouge,,LA,39.0,male,W,False,35-54,2020
5817,gun,St. Francis County,,AR,64.0,male,W,False,55-64,2020
5821,gun,Suring,,WI,28.0,male,W,False,26-34,2020
5816,knife,Seattle,,WA,57.0,male,B,True,55-64,2020
5819,gun,Chunchula,,AL,32.0,male,W,False,26-34,2020
5820,unknown,Tallahassee,,FL,69.0,male,B,False,65+,2020
5824,unarmed,Sale Creek,,TN,29.0,male,W,False,26-34,2020
6517,vehicle,Macon,,GA,30.0,male,,False,26-34,2020
5815,gun,Viera,,FL,,male,,False,Unknown,2020
5894,gun,Atmore,,AL,45.0,male,B,False,35-54,2020
5923,vehicle,Hayward,,CA,23.0,male,,True,19-25,2020
5870,gun,Phoenix,,AZ,40.0,male,W,True,35-54,2020
5892,gun,Greenwood,,SC,60.0,male,B,False,55-64,2020
5840,gun,Salt Lake City,,UT,22.0,male,H,True,19-25,2020
5873,unarmed,Bass River,,NJ,28.0,male,B,True,26-34,2020
5874,gun,Paterson,,NJ,36.0,male,B,False,35-54,2020
5888,gun,Bell County,,KY,57.0,male,,False,55-64,2020
5836,gun,Bulls Gap,,TN,44.0,male,,False,35-54,2020
5886,gun,Flathead County,,MT,52.0,male,W,False,35-54,2020
5837,knife,Jonesborough,,TN,43.0,male,W,False,35-54,2020
5839,gun,Houston,,TX,38.0,male,H,False,35-54,2020
5841,unarmed,Phoenix,,AZ,28.0,male,B,True,26-34,2020
5884,replica,Modesto,,CA,35.0,male,A,True,35-54,2020
5885,knife,League City,,TX,33.0,male,W,False,26-34,2020
5854,replica,Jamestown,,CA,,male,,False,Unknown,2020
5857,gun,Lansing,,MI,37.0,male,W,True,35-54,2020
5860,replica,Manlius,,NY,61.0,male,,False,55-64,2020
5861,unarmed,Jacksonville,,FL,61.0,male,W,True,55-64,2020
5864,gun,Corpus Christi,,TX,22.0,male,H,False,19-25,2020
5875,gun,Orlando,,FL,42.0,female,W,False,35-54,2020
5881,gun,Thornton,,CO,47.0,male,H,False,35-54,2020
5882,gun,Los Angeles,,CA,18.0,male,H,False,0-18,2020
5883,gun,Parma,,OH,47.0,male,,False,35-54,2020
5843,gun,Tallahassee,,FL,38.0,male,B,False,35-54,2020
5846,gun,Jefferson Parish,,LA,35.0,male,B,True,35-54,2020
5847,gun;vehicle,Geneseo,,NY,58.0,male,W,False,55-64,2020
5856,knife,Los Angeles,,CA,50.0,male,H,False,35-54,2020
5858,knife,Fullerton,,CA,31.0,male,H,True,26-34,2020
5859,knife,Wilburton,,OK,30.0,male,,False,26-34,2020
5868,unarmed,Luverne,,AL,34.0,male,W,False,26-34,2020
5851,knife,Washington County,,OR,26.0,male,W,True,26-34,2020
5853,gun,Ogden,,UT,53.0,male,W,False,35-54,2020
5855,vehicle,Centennial,,CO,31.0,male,W,False,26-34,2020
5906,gun,North Little Rock,,AR,35.0,male,B,False,35-54,2020
5844,knife,Temple Terrace,,FL,22.0,female,O,False,19-25,2020
5845,replica,Lancaster,,CA,,male,W,False,Unknown,2020
5848,gun,San Diego,,CA,32.0,male,,True,26-34,2020
5849,knife,Philadelphia,,PA,35.0,male,B,False,35-54,2020
5850,gun,Snellville,,GA,39.0,male,B,False,35-54,2020
5879,vehicle,Yulee,,FL,44.0,male,B,False,35-54,2020
6591,replica,Lancaster,,CA,39.0,male,W,False,35-54,2020
5863,gun,Fountain,,FL,46.0,male,B,False,35-54,2020
5852,undetermined,Portland,,OR,49.0,male,W,False,35-54,2020
5878,gun,Watertown,,WI,32.0,male,W,False,26-34,2020
5842,gun,Louisville,,KY,53.0,male,B,True,35-54,2020
5866,gun,Las Vegas,,NV,25.0,male,H,False,19-25,2020
5867,gun,Fayetteville,,AR,36.0,male,W,False,35-54,2020
5869,gun,Cottonwood,,CA,65.0,male,W,False,65+,2020
5896,blunt_object,Vallejo,,CA,22.0,male,H,True,19-25,2020
5897,gun,Brooklyn,,NY,33.0,male,B,True,26-34,2020
5898,knife,Poteau,,OK,39.0,female,W,False,35-54,2020
5902,gun,Aiken,,SC,44.0,male,W,False,35-54,2020
5904,gun,Corpus Christi,,TX,25.0,male,H,False,19-25,2020
5905,undetermined,Alexander,,AR,36.0,male,W,False,35-54,2020
5903,gun,Mustang,,OK,42.0,male,W,False,35-54,2020
5934,gun,Socorro,,TX,60.0,male,W,False,55-64,2020
5899,gun,New Rochelle,,NY,24.0,male,B,False,19-25,2020
5900,vehicle,Oakland,,CA,22.0,male,H,False,19-25,2020
5901,blunt_object,Clarkrange,,TN,37.0,male,W,False,35-54,2020
5907,replica,East Northport,,NY,26.0,male,W,False,26-34,2020
5908,knife,Industry,,CA,35.0,male,W,False,35-54,2020
5935,gun,Adrian,,MO,39.0,male,B,False,35-54,2020
5909,gun,Las Cruces,,NM,81.0,male,W,False,65+,2020
5910,gun,Englewood,,CO,31.0,male,W,False,26-34,2020
5911,gun,Orlando,,FL,38.0,male,B,False,35-54,2020
5936,gun,Bigfork,,MT,59.0,male,W,False,55-64,2020
5912,gun,Weippe,,ID,59.0,male,W,False,55-64,2020
5937,gun,Winter Haven,,FL,36.0,male,W,False,35-54,2020
5913,gun,DeKalb County,,TN,28.0,male,W,False,26-34,2020
5914,gun,Paso Robles,,CA,26.0,male,W,False,26-34,2020
5915,undetermined,Lancaster,,CA,62.0,male,B,False,55-64,2020
5916,other,Atlanta,,GA,27.0,male,B,True,26-34,2020
5925,gun,Crown Point,,IN,23.0,male,B,False,19-25,2020
5918,unarmed,Sedalia,,MO,25.0,female,W,False,19-25,2020
5921,gun,Kansas City,,MO,22.0,male,W,False,19-25,2020
5922,replica,San Bernardino,,CA,21.0,male,H,False,19-25,2020
6590,gun,Palmdale,,CA,26.0,male,H,False,26-34,2020
5924,gun,Lawrence,,KS,31.0,male,W,False,26-34,2020
5926,gun,Beach Park,,IL,24.0,male,B,False,19-25,2020
5927,gun,Phoenix,,AZ,27.0,male,B,True,26-34,2020
5928,gun,Rosamond,,CA,31.0,male,B,False,26-34,2020
5929,knife,Lovelock,,NV,,male,W,False,Unknown,2020
6066,gun,Kennard,,IN,50.0,male,W,False,35-54,2020
6067,gun,Collinsville,,MS,48.0,male,W,False,35-54,2020
5930,gun,Westminister,,CO,38.0,male,W,False,35-54,2020
5932,gun,Billings,,MT,19.0,male,W,False,19-25,2020
5933,gun,Gardena,,CA,18.0,male,H,False,0-18,2020
6068,gun,Maiden,,NC,35.0,male,W,False,35-54,2020
5931,blunt_object,Jay,,OK,25.0,male,W,False,19-25,2020
5941,gun,Sodus,,NY,24.0,male,W,True,19-25,2020
5940,knife,Lake Charles,,LA,35.0,male,W,False,35-54,2020
5939,knife,Milpitas,,CA,19.0,male,W,True,19-25,2020
5938,gun,Aurora,,CO,22.0,male,H,True,19-25,2020
5944,gun,Palm Desert,,CA,33.0,male,H,False,26-34,2020
5945,knife,Giddings,,TX,43.0,male,B,False,35-54,2020
6069,gun,Las Vegas,,NV,63.0,male,W,False,55-64,2020
5943,gun,Pueblo,,CO,43.0,male,H,False,35-54,2020
6070,gun,Wasilla,,AK,40.0,male,W,False,35-54,2020
6071,knife,Sherman,,TX,22.0,male,B,False,19-25,2020
5942,gun,Lake Forest,,CA,,female,A,False,Unknown,2020
6072,gun,San Bernardino,,CA,31.0,male,B,False,26-34,2020
5946,knife,Plano,,TX,27.0,female,,False,26-34,2020
5948,unarmed,Vinita,,OK,34.0,male,B,False,26-34,2020
5949,gun,Atlanta,,GA,37.0,male,H,False,35-54,2020
6073,gun,Roanoke,,VA,26.0,male,B,True,26-34,2020
5947,gun,Auburndale,,FL,27.0,male,W,False,26-34,2020
5955,gun,Elko,,NV,30.0,male,W,True,26-34,2020
5956,gun,Muncie,,IN,38.0,male,W,False,35-54,2020
5951,knife,Little Rock,,AR,58.0,male,B,False,55-64,2020
5952,knife,Hebron,,KY,33.0,male,W,False,26-34,2020
5957,gun,Port Richey,,FL,40.0,female,W,False,35-54,2020
5963,gun,San Diego,,CA,25.0,male,H,True,19-25,2020
5964,gun,Cumberland County,,TN,57.0,male,W,False,55-64,2020
6065,gun,Red Bluff,,CA,31.0,male,W,False,26-34,2020
5954,gun,Kettering,,OH,68.0,male,W,False,65+,2020
5953,gun,Paducah,,KY,57.0,male,W,False,55-64,2020
5958,gun,Hazleton,,PA,48.0,male,W,False,35-54,2020
5962,,Midland,,TX,26.0,female,W,False,26-34,2020
6074,gun,Pomona,,CA,34.0,male,H,False,26-34,2020
5960,gun,Johnson City,,TN,62.0,male,W,False,55-64,2020
6075,gun,Liberty,,MO,30.0,male,W,False,26-34,2020
5961,gun,Durango,,CO,34.0,male,W,False,26-34,2020
5959,knife,Sheboygan,,WI,32.0,male,B,True,26-34,2020
5976,gun,Kansas City,,MO,31.0,male,B,False,26-34,2020
5975,gun,Welches,,OR,58.0,male,W,False,55-64,2020
5969,undetermined,Phoenix,,AZ,28.0,male,H,True,26-34,2020
5974,knife,Jacksonville,,FL,17.0,male,H,True,0-18,2020
5968,gun,Chino,,CA,34.0,male,W,False,26-34,2020
5971,replica,Muncie,,IN,30.0,male,W,True,26-34,2020
5972,gun,Mesa,,AZ,70.0,male,W,False,65+,2020
5970,gun,Milwaukee,,WI,35.0,male,B,False,35-54,2020
5973,gun,Smithfield Township,,PA,40.0,male,,False,35-54,2020
5965,gun,Etowah,,TN,62.0,male,W,False,55-64,2020
5967,vehicle,Fresno,,CA,36.0,male,H,False,35-54,2020
